date,numbers,fetched_at
09/02/15 to 14/02/15,"4,4,5,3,1,2,3,6,1,8,0,9,7,2,5,0,1,1,7,9,9,3,6,0,3,6,8,7,3,2,3,8,8,8,9,5,3,6,8,9,2,6,8,6,6,3,6,7",2026-09-18 13:49:39
16/02/2015 to 21/02/2015,"3,7,9,9,9,2,3,4,3,7,9,9,2,6,7,9,6,7,8,1,5,2,4,9,6,6,9,1,4,4,4,5,6,5,4,1,6,7,7,9,9,5,7,4,4,9",2026-09-18 13:49:39
23/02/2015 to 28/02/2015,"4,6,8,8,4,1,1,2,6,7,8,1,3,6,7,8,1,6,7,8,3,6,9,5,7,9,1,4,5,9,5,6,7,8,3,4,9,1,2,0,3,1,2,4,5",2026-09-18 13:49:39
02/03/2015 to 07/03/2015,"1,8,9,8,0,6,6,8,3,5,9,7,7,2,2,3,2,5,5,2,7,2,6,9,4,4,8,6,3,2,2,9,6,7,8,1,5,6,9,0",2026-09-18 13:49:39
09/03/2015 to 14/03/2015,"1,7,0,8,5,1,2,2,4,7,7,8,0,1,1,8,4,7,7,8,7,2,6,9,1,1,8,0,1,3,9,9,5,5,8,8,1,1,3,7,3,5,7,5,5,1,6,8",2026-09-18 13:49:39
16/03/2015 to 21/03/2015,"4,6,7,7,6,4,4,8,1,4,9,4,3,3,4,6,4,6,7,7,9,6,6,7,1,6,6,3,3,1,2,0,5,9,0,4,7,2,5,0,1,2,7,0,2,3,4,5",2026-09-18 13:49:39
23/03/2015 to 28/03/2015,"6,7,0,3,3,3,0,0,5,5,9,9,5,1,6,8,6,9,9,4,7,2,5,0,1,2,9,2,0,5,6,9,2,5,8,5,0,1,4,5,1,4,8,3,2,4,8,0",2026-09-18 13:49:39
30/03/2015 to 04/04/2015,"2,2,9,3,8,2,2,4,4,7,0,1,0,1,3,6,1,8,0,9,9,3,8,8,7,7,0,4,2,1,5,6,5,7,8,0,4,2,4,8,1,7,8,6,4,2,6,6",2026-09-18 13:49:39
06/04/2015 to 11/04/2015,"1,4,6,1,5,4,4,7,1,1,7,9,0,2,3,5,4,7,0,1,2,2,5,5,5,8,0,3,9,1,3,5,2,3,6,1,5,1,4,0,4,8,0,2,5,6,9,0",2026-09-18 13:49:39
13/04/2015 to 18/04/2015,"4,5,7,6,8,1,2,5,1,4,0,5,6,2,7,7,1,7,8,6,1,2,9,0,1,2,3,6,5,2,5,8,5,8,8,1,2,2,3,7,1,9,0,4,1,3,0",2026-09-18 13:49:39
20/04/2015 to 25/04/2015,"4,5,7,6,1,2,3,6,5,6,8,9,6,7,9,0,1,8,0,9,5,2,3,0,2,4,0,6,2,1,2,9,6,7,0,3,8,5,6,7,4,6,9,9,3,6,8,9",2026-09-18 13:49:39
27/04/2015 to 02/05/2015,"5,9,0,4,3,3,0,0,7,8,8,3,1,6,6,9,7,8,9,4,6,4,5,7,7,9,0,6,4,2,5,7,2,3,0,5,4,3,3,8,6,0,0,6,3,5,8,0",2026-09-18 13:49:39
04/05/2015 to 09/05/2015,"3,4,8,5,2,1,5,6,1,7,8,6,1,1,1,9,1,3,4,8,9,1,8,0,5,7,8,0,3,6,8,9,3,6,8,7,1,2,3,6,3,5,8,6,0,5,7,8",2026-09-18 13:49:39
11/05/2015 to 16/05/2015,"1,3,4,8,9,5,5,9,2,7,9,8,2,2,5,5,1,1,2,4,0,1,9,0,1,3,7,1,7,1,6,0,3,6,8,7,1,5,6,0,4,4,8,6,4,1,4,9",2026-09-18 13:49:39
18/05/2015 to 23/05/2015,"1,6,7,4,1,3,8,0,3,5,9,7,6,4,4,8,1,5,0,6,4,1,5,8,6,7,9,2,6,4,5,7,6,7,9,2,0,3,7,0,1,2,3,6,9,5,6,8",2026-09-18 13:49:39
25/05/2015 to 30/05/2015,"1,3,5,9,2,4,9,9,5,7,0,2,8,3,7,8,1,7,9,7,3,4,9,0,1,9,0,0,8,3,5,0,3,4,9,6,3,7,8,8,3,4,8,5,1,5,7,9",2026-09-18 13:49:39
01/06/2015 to 06/06/2015,"4,5,5,4,2,6,6,0,6,7,0,3,4,1,3,0,6,7,9,2,0,3,8,9,6,6,0,2,9,1,1,7,5,8,9,2,3,6,8,9,7,7,0,4,6,3,4,9",2026-09-18 13:49:39
08/06/2015 to 13/06/2015,"1,9,0,0,1,3,9,9,1,3,4,8,1,2,3,6,4,5,5,4,4,1,6,7,2,3,5,0,8,1,2,5,7,9,9,5,9,9,0,0,2,6,9,7,2,7,7,8",2026-09-18 13:49:39
15/06/2015 to 20/06/2015,"6,8,0,4,8,1,7,0,2,2,5,9,4,1,5,8,1,1,9,1,5,3,5,7,1,4,4,9,8,1,1,6,6,8,9,3,4,6,8,0,5,8,0,3,1,6,7,8",2026-09-18 13:49:39
22/06/2015 to 27/06/2015,"6,8,8,0,2,4,9,9,1,5,7,3,5,7,9,9,2,3,7,2,3,1,3,9,1,3,4,8,5,3,5,7,4,5,7,6,5,3,5,7,2,2,6,0,0,1,9,0",2026-09-18 13:49:39
29/06/2015 to 04/07/2015,"1,2,5,8,6,2,7,7,2,6,8,6,4,3,3,8,1,7,0,8,9,5,6,8,3,5,9,7,0,5,6,9,2,3,8,3,6,6,0,0,5,6,7,8,6,1,5,0",2026-09-18 13:49:39
06/07/2015 to 11/07/2015,"2,5,9,6,5,1,4,0,1,4,7,2,7,1,7,9,1,2,8,1,2,2,0,0,1,5,6,2,7,4,6,7,7,7,9,3,3,1,5,7,2,4,7,3,8,1,3,4",2026-09-18 13:49:39
13/07/2015 to 18/07/2015,"2,7,9,8,0,1,3,6,1,3,9,3,2,1,5,6,2,8,9,9,1,3,8,0,3,9,0,2,0,2,8,0,3,5,8,6,5,6,9,0",2026-09-18 13:49:39
20/07/2015 to 25/07/2015,"2,3,6,1,1,6,6,9,2,5,8,5,5,3,4,8,1,1,6,8,8,1,2,5,6,7,9,2,0,6,7,7,4,6,9,9,4,1,4,9,1,4,7,2,9,4,6,9",2026-09-18 13:49:39
27/07/2015 to 01/08/2015,"2,7,0,9,4,2,4,8,3,7,9,9,8,3,6,9,2,2,6,0,4,1,4,9,4,8,8,0,4,1,3,0,1,1,0,2,0,3,8,9,3,7,0,0,7,1,7,9",2026-09-18 13:49:39
03/08/2015 to 08/08/2015,"5,8,9,2,6,2,4,0,6,6,0,2,8,4,7,7,2,6,0,8,8,1,3,4,2,8,9,9,8,2,3,3,6,6,7,9,2,2,5,5,6,8,0,4,4,1,5,8",2026-09-18 13:49:39
10/08/2015 to 15/08/2015,"7,9,9,5,7,3,4,0,2,2,7,1,4,2,5,7,3,4,5,2,0,2,2,6,1,5,9,5,9,2,7,0,3,7,9,9,0,5,6,9",2026-09-18 13:49:39
17/08/2015 to 22/08/2015,"7,9,0,6,0,2,3,5,2,6,6,4,8,5,6,7,4,9,9,2,1,1,0,0,3,5,7,5,0,4,6,0,4,6,0,0,7,7,0,0,3,6,0,9,2,6,7,9",2026-09-18 13:49:39
24/08/2015 to 29/08/2015,"4,5,7,6,7,4,4,9,3,6,9,8,8,1,7,0,1,5,8,4,2,6,7,9,1,1,7,9,9,2,3,4,4,7,0,1,6,1,2,3,8,9,0,7,4,1,5,8",2026-09-18 13:49:39
31/08/2015 to 05/09/2015,"1,2,6,9,9,2,8,9,2,7,8,7,5,3,5,7,2,4,5,1,1,5,7,9,5,6,9,0,4,2,4,8,2,5,8,5,5,6,9,0,5,6,8,9,7,8,9,0",2026-09-18 13:49:39
07/09/2015 to 12/09/2015,"6,7,8,1,8,1,8,9,5,6,8,9,9,2,7,0,5,5,7,7,5,1,5,9,1,9,9,9,6,2,7,7,3,5,9,7,6,3,6,7,3,5,6,4,1,1,0,0",2026-09-18 13:49:39
14/09/2015 to 19/09/2015,"4,8,0,2,0,5,5,0,3,6,6,5,5,1,1,3,2,4,6,2,1,4,7,0,3,0,0,3,6,5,5,6,7,9,9,5,8,2,3,3,4,5,5,4,5,3,5,7",2026-09-18 13:49:39
21/09/2015 to 26/09/2015,"1,1,7,9,2,6,8,8,1,8,0,9,7,1,6,0,5,7,8,0,0,4,6,0,3,6,6,5,8,1,8,9,1,9,0,0,3,3,4,6,1,3,6,0,1,4,7,0",2026-09-18 13:49:39
28/09/2015 to 03/10/2015,"8,9,0,7,8,4,5,9,1,4,9,4,1,3,3,5,3,3,5,1,8,8,0,0,3,4,9,6,8,3,6,9,4,4,7,5,4,7,8,9,1,5,7,3,4,3,3,8",2026-09-18 13:49:39
05/10/2015 to 10/10/2015,"1,2,0,3,1,6,7,8,6,6,7,9,8,4,4,0,1,7,7,5,7,3,4,0,8,8,9,5,6,4,4,8,2,7,9,8,0,3,7,0,3,4,5,2,8,2,6,0",2026-09-18 13:49:39
12/10/2015 to 17/10/2015,"2,2,6,0,4,4,5,5,3,8,9,0,2,2,3,7,4,5,5,4,1,2,9,0,4,8,9,1,9,2,7,0,1,3,6,0,4,1,5,8,4,4,6,4,9,4,7,8",2026-09-18 13:49:39
19/10/2015 to 24/10/2015,"1,9,0,0,4,2,4,8,6,7,8,1,2,2,4,6,1,5,8,4,3,4,9,0,2,6,0,8,2,5,7,0,3,6,7,6,7,3,4,0,5,6,7,8,0,1,9,0",2026-09-18 13:49:39
26/10/2015 to 31/10/2015,"3,3,5,1,4,6,8,0,2,5,9,6,4,4,0,0,5,6,0,1,4,1,6,7,1,3,0,4,2,4,8,0,8,9,0,7,6,3,4,9,3,4,6,3,9,4,5,0",2026-09-18 13:49:39
02/11/2015 to 07/11/2015,"1,5,0,6,2,1,4,7,5,6,9,0,0,3,8,9,4,6,8,8,6,1,6,9,4,6,8,8,3,3,3,7,3,3,8,4,4,1,3,0,1,8,8,7,9,1,8,0",2026-09-18 13:49:39
16/11/2015 to 21/11/2015,"3,4,5,2,7,4,4,9,1,1,3,5,1,3,8,0,1,4,5,0,6,4,4,8,5,5,8,8,1,1,2,8,7,0,0,7,2,1,1,0,2,5,9,6,1,1,2,8",2026-09-18 13:49:39
23/11/2015 to 28/11/2015,"3,6,9,8,3,6,7,0,8,9,0,7,5,3,5,7,4,6,7,7,3,5,9,9,4,9,0,3,0,5,7,8,1,8,9,8,5,4,4,7,1,6,0,7,3,1,3,9",2026-09-18 13:49:39
30/11/2015 to 05/12/2015,"1,4,8,3,9,5,7,7,1,8,8,7,9,3,7,9,7,8,0,5,0,2,8,0,1,3,0,4,3,5,8,0,4,7,9,0,0,3,3,4,4,6,6,6,1,3,4,4",2026-09-18 13:49:39
07/12/2015 to 12/12/2015,"2,4,7,3,4,2,6,6,1,1,3,5,0,1,3,6,2,4,7,3,3,5,9,9,7,7,8,2,6,4,5,7,8,0,0,8,5,1,4,0,2,0,0,2,9,1,2,6",2026-09-18 13:49:39
14/12/2015 to 19/12/2015,"2,5,6,3,3,1,5,7,3,4,0,7,4,1,3,0,5,6,8,9,3,1,4,8,3,7,0,0,7,1,2,4,4,6,7,7,8,4,6,8,4,6,8,8,3,2,3,8",2026-09-18 13:49:39
21/12/2015 to 26/12/2015,"1,3,4,8,1,2,4,5,5,7,9,1,7,3,5,9,2,2,9,3,8,1,1,6,1,3,9,3,4,3,4,7,6,9,9,4,3,1,6,6,3,9,9,1,5,3,5,7",2026-09-18 13:49:39
28/12/2015 to 02/01/2016,"1,4,4,9,0,2,8,0,4,7,0,1,7,2,6,9,8,8,9,5,6,4,5,7,1,5,6,2,3,3,0,0,3,5,7,5,1,5,6,0,1,4,8,3,0,4,7,9",2026-09-18 13:49:39
04/01/2016 to 09/01/2016,"2,2,3,7,3,6,7,0,3,4,5,2,7,3,6,8,5,9,0,4,5,2,4,9,4,6,7,7,2,2,0,0,5,6,8,9,8,2,3,3,2,4,5,1,1,4,7,0",2026-09-18 13:49:39
11/01/2016 to 16/01/2016,"2,7,8,7,0,1,4,5,1,4,5,0,2,1,3,8,3,7,9,9,6,1,5,0,7,9,0,6,9,1,3,5,5,6,7,8,2,6,8,8,1,5,7,3,5,2,5,8",2026-09-18 13:49:39
18/01/2016 to 23/01/2016,"2,2,5,9,8,4,7,7,3,7,7,7,3,7,8,8,1,4,4,9,3,6,7,0,2,4,4,0,9,4,5,0,1,6,0,7,5,3,3,9,1,5,9,5,9,3,7,9",2026-09-18 13:49:39
25/01/2016 to 30/01/2016,"4,4,8,6,1,2,4,5,2,2,8,2,6,1,2,3,5,7,0,2,5,1,4,0,6,8,0,4,1,1,3,7,4,7,9,0,1,2,4,5",2026-09-18 13:49:39
01/02/2016 to 06/02/2016,"1,4,5,0,9,4,7,8,1,2,4,7,3,2,2,9,2,6,0,8,7,3,6,8,4,5,8,7,5,4,5,6,8,8,0,6,2,1,4,7,4,6,7,7,5,1,6,8",2026-09-18 13:49:39
08/02/2016 to 13/02/2016,"2,3,6,1,3,2,4,7,1,1,8,0,8,4,4,0,3,3,6,2,7,1,1,5,6,6,0,2,3,2,4,7,2,4,4,0,3,5,9,9,1,3,4,8,0,2,8,0",2026-09-18 13:49:39
15/02/2016 to 20/02/2016,"4,6,6,6,6,1,7,8,7,8,9,4,6,5,5,6,3,8,8,9,4,1,3,0,5,7,0,2,7,1,7,9,3,8,9,0,4,2,6,6,1,9,0,0,8,4,6,8",2026-09-18 13:49:39
22/02/2016 to 27/02/2016,"1,5,0,6,7,2,2,3,6,7,9,2,3,6,7,0,2,4,0,6,4,2,6,6,7,9,9,5,1,1,3,7,4,5,6,5,6,8,9,9,2,7,8,7,1,2,4,5",2026-09-18 13:49:39
29/02/2016 to 05/03/2016,"6,7,7,0,1,6,7,8,2,3,8,3,0,1,4,5,2,4,6,2,3,7,8,8,4,6,7,7,6,2,5,9,4,5,9,8,8,1,7,0,1,3,8,2,3,6,8,9",2026-09-18 13:49:39
07/03/2016 to 12/03/2016,"2,3,5,0,2,1,5,6,1,4,4,9,6,4,5,7,2,3,9,4,8,1,8,9,1,4,0,5,9,1,2,6,2,5,6,3,1,6,7,8,1,1,6,8,7,1,3,3",2026-09-18 13:49:39
14/03/2016 to 19/03/2016,"1,6,9,6,6,1,7,8,3,5,7,5,4,1,4,9,1,6,7,4,0,4,6,0,4,5,9,8,8,3,6,9,5,7,8,0,4,1,3,0,1,4,5,0,1,6,7,8",2026-09-18 13:49:39
21/03/2016 to 26/03/2016,"3,4,7,4,9,5,6,8,1,3,5,9,3,3,4,6,8,9,0,7,1,4,7,0,8,9,9,6,1,3,3,5,2,5,8,5,3,1,2,0",2026-09-18 13:49:39
28/03/2016 to 02/04/2016,"3,6,6,5,0,3,8,9,3,5,0,8,8,5,6,7,1,1,8,0,7,1,6,0,4,6,0,0,9,2,3,4,3,5,7,5,3,2,5,6,7,7,0,4,1,5,7,9",2026-09-18 13:49:39
04/04/2016 to 09/04/2016,"4,9,0,3,4,2,5,7,1,5,7,3,8,1,8,9,2,3,0,5,3,1,5,7,7,8,0,5,7,4,6,7,2,6,7,5,2,2,4,6,4,6,7,7,2,5,8,9",2026-09-18 13:49:39
11/04/2016 to 16/04/2016,"2,5,6,3,1,1,0,0,5,5,8,8,5,1,1,3,2,3,4,9,0,5,6,9,4,4,4,2,1,4,7,0,1,3,0,4,1,4,8,9,8,8,8,4,5,2,3,0",2026-09-18 13:49:39
18/04/2016 to 23/04/2016,"2,5,7,4,7,2,6,9,1,2,3,6,9,2,2,5,4,9,9,2,0,4,7,9,3,6,9,8,3,6,8,9,1,6,8,5,9,4,6,9,3,0,0,3,5,1,4,0",2026-09-18 13:49:39
25/04/2016 to 30/04/2016,"6,8,9,3,4,4,0,0,3,7,8,8,8,1,2,5,1,3,7,1,5,1,5,9,5,6,7,8,0,5,7,8,6,7,8,1,2,1,5,6,4,5,9,8,9,1,4,4",2026-09-18 13:49:39
02/05/2016 to 07/05/2016,"2,5,8,5,1,3,3,5,2,3,8,3,1,1,3,7,3,6,8,7,7,4,5,8,4,7,8,9,4,5,9,0,4,5,9,8,4,1,4,9,3,9,9,1,8,4,6,8",2026-09-18 13:49:39
09/05/2016 to 14/05/2016,"2,2,8,2,1,3,9,9,1,1,9,1,2,2,4,6,4,9,9,2,4,1,3,0,4,4,7,5,2,2,4,6,2,6,7,5,5,7,8,0,2,7,8,7,5,7,8,0",2026-09-18 13:49:39
16/05/2016 to 21/05/2016,"6,6,0,2,1,3,8,0,1,1,2,4,1,3,3,5,4,8,0,2,0,2,8,0,2,5,0,7,4,1,5,8,1,8,0,9,0,3,3,4,1,2,9,2,6,3,4,9",2026-09-18 13:49:39
23/05/2016 to 28/05/2016,"6,6,9,1,9,1,2,6,1,3,7,1,2,2,5,5,4,7,8,9,9,4,6,9,5,6,0,1,9,3,7,9,5,7,7,9,4,7,7,0,1,6,7,4,2,3,3,6",2026-09-18 13:49:39
30/05/2016 to 04/06/2016,"7,9,9,5,3,6,7,0,5,7,0,2,8,5,5,8,7,7,8,2,6,2,4,0,4,5,7,6,7,3,6,8,1,7,9,7,1,2,3,6,1,4,0,5,5,1,1,3",2026-09-18 13:49:39
06/06/2016 to 11/06/2016,"5,7,7,9,1,3,4,4,1,1,6,8,7,1,7,9,4,5,0,9,9,3,8,8,6,8,0,4,0,1,4,5,4,9,0,3,2,6,8,8,5,8,9,2,2,3,9,0",2026-09-18 13:49:39
13/06/2016 to 18/06/2016,"3,5,7,5,5,3,4,8,1,3,5,9,0,5,7,8,2,3,6,1,0,2,3,5,3,4,9,6,3,6,7,0,2,3,9,4,9,4,5,0,4,7,8,9,6,4,5,7",2026-09-18 13:49:39
20/06/2016 to 25/06/2016,"3,7,8,8,0,5,7,8,3,4,4,1,7,1,6,0,1,7,9,7,9,1,2,6,1,1,3,5,1,4,8,9,4,9,0,3,0,1,4,5,7,9,0,6,6,2,6,8",2026-09-18 13:49:39
27/06/2016 to 02/07/2016,"5,9,0,4,7,5,5,7,1,2,7,0,9,4,5,0,2,3,0,5,9,2,7,0,1,9,0,0,7,7,0,0,4,4,0,8,4,2,6,6,3,4,8,5,7,1,1,5",2026-09-18 13:49:39
04/07/2016 to 09/07/2016,"4,9,9,2,8,1,1,6,2,4,9,5,3,3,4,6,1,2,6,9,3,3,5,5,3,5,6,4,6,3,3,0,2,3,8,3,6,2,5,9",2026-09-18 13:49:39
11/07/2016 to 16/07/2016,"2,8,0,0,2,1,5,6,5,7,0,2,0,2,3,5,4,5,8,7,8,1,2,5,4,6,0,0,2,6,7,9,5,6,9,0,4,1,5,8,3,7,9,9,9,4,7,8",2026-09-18 13:49:39
18/07/2016 to 23/07/2016,"2,9,0,1,6,5,5,6,5,5,7,7,1,4,8,9,4,0,0,4,1,1,3,7,8,9,0,7,2,1,4,7,7,8,9,4,1,3,8,0,2,3,9,4,7,2,7,8",2026-09-18 13:49:39
25/07/2016 to 30/07/2016,"1,5,8,4,9,2,7,0,2,7,8,7,1,3,4,4,3,3,0,6,5,4,4,7,1,2,7,0,9,1,2,6,3,5,0,8,6,7,9,0,2,4,6,2,5,4,5,6",2026-09-18 13:49:39
01/08/2016 to 06/08/2016,"5,7,9,1,6,1,6,9,4,8,8,0,1,2,3,6,1,3,6,0,5,3,4,8,1,7,8,6,1,2,3,6,3,6,7,6,2,6,7,9,4,6,0,0,5,1,5,9",2026-09-18 13:49:39
08/08/2016 to 13/08/2016,"4,4,6,4,0,2,8,0,7,7,9,3,8,4,6,8,1,3,5,9,7,8,9,0,7,9,0,6,4,3,4,7,6,9,9,4,7,4,5,8,3,6,9,8,1,1,1,9",2026-09-18 13:49:39
15/08/2016 to 20/08/2016,"2,6,8,6,2,1,4,7,3,7,8,8,2,3,4,5,1,3,5,9,8,3,7,8,1,2,6,9,1,5,7,9,1,7,0,8,9,1,2,6",2026-09-18 13:49:39
22/08/2016 to 27/08/2016,"6,7,0,3,7,3,5,9,2,8,0,0,0,1,1,8,1,3,7,1,9,9,0,0,1,3,8,2,4,2,6,6,1,2,8,1,5,4,5,6,2,2,5,9,8,9,9,0",2026-09-18 13:49:39
29/08/2016 to 03/09/2016,"7,8,8,3,3,2,3,8,3,7,9,9,2,6,8,8,2,7,8,7,7,4,5,8,2,6,0,8,9,6,6,7,6,8,9,3,1,5,7,9,2,6,0,8,2,3,4,5",2026-09-18 13:49:39
05/09/2016 to 10/09/2016,"2,5,9,6,1,1,2,8,2,3,8,3,1,1,5,5,2,6,9,7,0,3,8,9,2,7,9,8,9,1,3,5,2,6,7,5,2,3,9,0,2,5,6,3,0,5,7,8",2026-09-18 13:49:39
12/09/2016 to 17/09/2016,"2,4,0,6,5,4,5,6,3,0,0,3,8,2,7,9,9,9,0,8,6,2,4,0,3,5,5,3,3,7,7,9,5,7,9,1,5,2,4,9,1,3,7,1,6,3,4,9",2026-09-18 13:49:39
19/09/2016 to 24/09/2016,"1,4,8,3,0,4,8,8,7,7,8,2,2,4,8,0,6,8,9,3,3,6,8,9,2,2,9,3,0,5,6,9,3,4,8,5,8,5,6,7,6,7,0,3,6,3,5,8",2026-09-18 13:49:39
26/09/2016 to 01/10/2016,"3,4,8,5,5,7,8,0,3,4,4,1,6,3,5,8,1,3,8,2,9,1,2,6,2,2,4,8,2,3,3,6,1,1,5,7,7,2,7,8,6,8,9,3,6,4,6,6",2026-09-18 13:49:39
03/10/2016 to 08/10/2016,"3,4,6,3,8,1,3,4,1,9,9,9,5,1,7,7,6,6,8,0,3,2,2,9,3,9,9,1,7,4,5,8,3,5,6,4,8,8,0,0,1,4,8,3,2,1,5,6",2026-09-18 13:49:39
10/10/2016 to 15/10/2016,"1,3,3,7,8,4,4,0,6,8,0,4,5,2,6,7,2,5,9,6,1,6,6,9,1,5,8,4,1,5,7,9,2,3,5,0,0,4,7,9,2,3,7,2,1,6,6,9",2026-09-18 13:49:39
17/10/2016 to 22/10/2016,"3,8,9,0,5,2,4,9,6,0,0,6,2,3,3,6,9,9,0,8,5,3,4,8,1,8,9,8,9,4,6,9,3,5,9,7,5,3,4,8,1,4,0,5,2,5,8,9",2026-09-18 13:49:39
24/10/2016 to 29/10/2016,"4,6,0,0,9,1,8,0,1,8,0,9,3,5,9,9,5,6,7,8,0,1,3,6,2,3,9,4,3,1,5,7",2026-09-18 13:49:39
07/11/2016 to 12/11/2016,"3,4,9,6,5,1,1,3,1,7,8,6,2,6,8,8,2,2,3,7,1,2,9,0,1,1,5,7,6,3,3,0,7,7,0,4,0,2,4,4,3,9,9,1,7,2,2,3",2026-09-18 13:49:39
14/11/2016 to 19/11/2016,"5,7,7,9,7,1,2,4,6,8,9,3,3,2,3,8,3,6,7,6,5,2,4,9,2,6,8,6,6,1,6,9,3,5,5,3,1,2,3,6,4,9,0,3,5,2,9,0",2026-09-18 13:49:39
21/11/2016 to 26/11/2016,"6,6,9,1,5,4,5,6,3,8,8,9,5,1,1,3,2,2,5,9,7,1,6,0,8,9,0,7,4,3,5,6,2,9,0,1,9,6,6,7,4,5,9,8,8,2,3,3",2026-09-18 13:49:39
28/11/2016 to 03/12/2016,"6,6,7,9,4,2,5,7,1,4,7,2,0,4,6,0,1,2,6,9,5,3,5,7,2,6,7,5,8,4,5,9,5,9,0,4,7,3,5,9,8,9,0,7,9,1,8,0",2026-09-18 13:49:39
05/12/2016 to 10/12/2016,"3,3,7,3,4,6,9,9,2,3,6,1,4,4,4,6,4,5,6,5,7,1,7,9,7,9,0,6,7,4,4,9,6,6,7,9,7,1,1,5,1,2,2,5,0,2,3,5",2026-09-18 13:49:39
12/12/2016 to 17/12/2016,"2,2,4,8,1,1,5,5,3,9,9,1,9,1,8,0,8,8,9,5,7,5,5,7,1,4,0,5,3,6,8,9,6,7,0,3,4,2,3,9,1,3,5,9,6,1,5,0",2026-09-18 13:49:39
19/12/2016 to 24/12/2016,"4,6,8,8,4,6,9,9,5,5,8,8,7,2,6,9,4,4,5,3,0,6,7,7,4,8,9,1,2,5,8,9,3,9,9,1,9,5,6,8,4,4,7,5,9,4,7,8",2026-09-18 13:49:39
26/12/2016 to 31/12/2016,"1,7,0,8,1,4,8,9,3,5,6,4,5,3,4,8,6,8,0,4,8,2,3,3,6,0,0,6,1,3,3,5,4,6,6,6,0,5,6,9,1,4,0,5,7,4,5,8",2026-09-18 13:49:39
02/01/2017 to 07/01/2017,"2,6,0,8,0,3,8,9,2,2,4,8,6,2,6,8,4,4,9,7,6,2,6,8,7,8,9,4,6,2,5,9,7,8,0,5,8,2,6,0,1,5,8,4,8,1,7,0",2026-09-18 13:49:39
09/01/2017 to 14/01/2017,"1,8,9,8,4,4,4,6,3,7,9,9,8,5,6,7,5,7,8,0,0,5,7,8,3,5,6,4,9,2,3,4,4,5,7,6,6,3,6,7,1,1,6,8,4,2,5,7",2026-09-18 13:49:39
16/01/2017 to 21/01/2017,"3,4,9,6,2,3,4,5,5,6,0,1,4,1,6,7,1,1,2,4,5,1,4,0,5,8,9,2,4,2,3,9,1,2,7,0,5,1,5,9,4,5,9,8,2,3,9,0",2026-09-18 13:49:39
23/01/2017 to 28/01/2017,"1,6,8,5,9,6,6,7,2,4,5,1,8,3,7,8,2,3,4,9,9,6,6,7,2,6,8,6,5,2,6,7,5,5,7,7,8,2,6,0",2026-09-18 13:49:39
30/01/2017 to 04/02/2017,"1,3,8,2,2,3,9,0,3,8,9,0,8,4,6,8,4,7,8,9,6,1,2,3,6,7,0,3,1,2,3,6,2,5,0,7,5,2,4,9,3,8,0,1,0,1,3,6",2026-09-18 13:49:39
06/02/2017 to 11/02/2017,"3,5,7,5,3,1,4,8,1,4,7,2,2,5,8,9,4,6,9,9,6,1,7,8,1,5,9,5,6,3,5,8,3,9,0,2,4,4,4,6,3,4,6,3,2,1,4,7",2026-09-18 13:49:39
13/02/2017 to 18/02/2017,"3,3,5,1,0,2,2,6,4,5,0,9,4,1,5,8,3,6,0,9,1,5,7,9,1,3,5,9,4,4,0,0,4,9,0,3,2,6,7,9,6,7,0,3,5,2,4,9",2026-09-18 13:49:39
20/02/2017 to 25/02/2017,"2,3,8,3,5,3,6,6,1,5,9,5,8,2,7,9,6,8,9,3,5,2,6,7,4,6,7,7,3,1,4,8,5,6,9,0,4,6,8,0,3,5,6,4,5,8,8,9",2026-09-18 13:49:39
27/02/2017 to 04/03/2017,"1,2,5,8,2,1,3,8,3,7,8,8,9,4,6,9,2,3,9,4,3,7,7,9,1,6,7,4,3,3,5,5,1,5,8,4,7,5,5,7,5,7,9,1,6,3,3,0",2026-09-18 13:49:39
06/03/2017 to 11/03/2017,"6,8,8,2,2,4,8,0,5,9,0,4,6,2,7,7,1,3,0,4,6,1,6,9,2,3,8,3,5,4,5,6,4,6,0,0,1,5,7,9,3,5,6,4,0,2,3,5",2026-09-18 13:49:39
13/03/2017 to 18/03/2017,"3,5,0,8,1,3,4,4,1,4,7,2,2,2,0,0,3,9,0,2,5,2,6,7,1,6,0,7,0,4,8,8,5,7,7,9,5,1,6,8",2026-09-18 13:49:39
20/03/2017 to 25/03/2017,"2,5,6,3,0,2,8,0,1,5,9,5,2,2,0,0,1,8,9,8,6,2,4,0,4,5,9,8,1,2,9,0,6,7,8,1,1,5,7,9,3,5,8,6,1,5,6,0",2026-09-18 13:49:39
27/03/2017 to 01/04/2017,"2,3,0,5,7,1,8,8,3,9,9,1,2,4,9,9,6,6,8,0,6,2,7,7,2,3,6,1,8,5,6,7,3,6,7,6,5,1,5,9,3,4,7,4,2,2,0,0",2026-09-18 13:49:39
03/04/2017 to 08/04/2017,"4,7,0,1,6,2,4,0,4,6,9,9,3,2,5,6,2,3,6,1,1,4,7,0,3,4,7,4,2,3,4,5,4,4,5,3,5,3,3,9,5,5,8,8,7,2,2,3",2026-09-18 13:49:39
10/04/2017 to 15/04/2017,"4,6,9,9,3,3,4,6,4,5,9,8,2,6,6,0,1,6,8,5,7,1,6,0,4,6,8,8,1,1,4,6,1,6,8,5,8,3,6,9,2,4,5,1,7,1,6,0",2026-09-18 13:49:39
